split_parent_id,scaffold_smiles,scaffold_id,is_acyclic,acyclic_cluster_id,scaffold_split_group_id
par_4ee7f590b48f0b74d290,O=S(=O)(c1ccccc1)c1ccccc1N=Nc1cccc2ccccc12,scf_300221de64fffc185451,False,,scf_300221de64fffc185451
par_4f06b68dc34ab60c571f,,,True,acy_8600fed94d263dd0c2fb,acy_8600fed94d263dd0c2fb
par_4f079c122b8755f7a611,,,True,acy_924cd020feb4eabc643d,acy_924cd020feb4eabc643d
par_4f0d4dc396d89e2ac3af,c1cncnc1,scf_a3ad2a5dcc41ff79865e,False,,scf_a3ad2a5dcc41ff79865e
par_4f144ea774cf4d6113e6,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_4f1a9d14b92b19b0111f,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_4f25161e5eb79220b76d,,,True,acy_3b0d6550526c41501541,acy_3b0d6550526c41501541
par_4f25fc6d47a54c50abc6,c1ccc(Oc2ccccc2)cc1,scf_9affd80d02f471acfe8b,False,,scf_9affd80d02f471acfe8b
par_4f2f4092bcaf058d25df,,,True,acy_65329b091571a5db6f57,acy_65329b091571a5db6f57
par_4f524a0e639be47a0e38,O=c1cc[nH]cn1,scf_e2361e4f37692f093c83,False,,scf_e2361e4f37692f093c83
par_4f5de104cbabf11f3405,c1ccc2ccccc2c1,scf_a896d495b04a450b732a,False,,scf_a896d495b04a450b732a
par_4f5e63c3214bdc5220f3,O=C1CCCC1,scf_25ef9bca067efdf83125,False,,scf_25ef9bca067efdf83125
par_4f6b36449f41b9b5a807,O=C(CN=Nc1ccccc1)Nc1ccc2[nH]c(=O)[nH]c2c1,scf_5973106962135bef4de2,False,,scf_5973106962135bef4de2
par_4f7f67f4a23e6856c677,,,True,acy_2b3dc2ab3dc9ae6fdcd3,acy_2b3dc2ab3dc9ae6fdcd3
par_4f847d9e3cd947e89007,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_4f8f6660f0c35f27ed05,,,True,acy_d50ea744641a34330ee1,acy_d50ea744641a34330ee1
par_4f99c4760b6b61b76202,O=C1c2ccccc2C(=O)N1SC1CCCCC1,scf_4f99c4760b6b61b76202,False,,scf_4f99c4760b6b61b76202
par_4f9f9267b2a3870eaa4e,O=C1/C(=N/Nc2cccc(Nc3ncnc(Nc4ccccc4)n3)c2)C=Cc2ccccc21,scf_e112d93c93c89da4c2b8,False,,scf_e112d93c93c89da4c2b8
par_4fa275fa28063f38acfa,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_4fa4e87a50b1771a37c8,O=c1[nH]ncn1CCOc1ccccc1,scf_89b9d7b8ea751ad26834,False,,scf_89b9d7b8ea751ad26834
par_4fa5b055bedf05a885ad,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,scf_b6533a219393f1129d26,False,,scf_b6533a219393f1129d26
par_4fb53c5a6b7f31477b69,C1=CCCCC1,scf_fe8528cff2dfdfccb743,False,,scf_fe8528cff2dfdfccb743
par_4fb5a694f537eaa644ee,c1ccc2ncccc2c1,scf_a8daf8c5800683abd84e,False,,scf_a8daf8c5800683abd84e
par_4fbac585252d428a589b,,,True,acy_a8d817b4c9c6591d9563,acy_a8d817b4c9c6591d9563
par_4fc715f89d37ceba380e,,,True,acy_0aba73d52a4e2e6c3524,acy_0aba73d52a4e2e6c3524
par_4fcb71b890dec3dac988,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_4fcc564c25c8d56736dd,,,True,acy_fe62ce28b88d109bb842,acy_fe62ce28b88d109bb842
par_4fd704eff77b19ccacf1,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_4fe0beb218e76d24b2c4,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_4fe17f0a45b0e4f7fc6c,O=C1CCC2=C(CC[C@@H]3[C@@H]2CCC2C(=O)CC[C@H]23)C1,scf_93f98fb7c3c93efa3ac6,False,,scf_93f98fb7c3c93efa3ac6
par_4fe30cb4c7b7a02afef9,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_4fe5400b84f5b9711262,[O]=[Ti]1[O]S(=O)(=O)[O]1,scf_4fe5400b84f5b9711262,False,,scf_4fe5400b84f5b9711262
par_4ff27a62dbc24f8264c2,O=C1C(N=Nc2ccccc2)C=NN1c1ccccc1,scf_959c2a804d0b336c3fc0,False,,scf_959c2a804d0b336c3fc0
par_4ffae2ebed8eb810c2e4,,,True,acy_489eed7f490da5cb119c,acy_489eed7f490da5cb119c
par_4ffef1424e5d54ab2c65,,,True,acy_f3e35b6510489197e52a,acy_f3e35b6510489197e52a
par_500744427b5f3d3256bf,c1ccc2c(c1)-c1cccc3cccc-2c13,scf_500744427b5f3d3256bf,False,,scf_500744427b5f3d3256bf
par_500bbd94683ec799f4c8,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_5014e879221e3893a881,C1CSCCS1,scf_42745fb2fa4ceab39fce,False,,scf_42745fb2fa4ceab39fce
par_501d77e3bb81479b8325,c1ccncc1,scf_75c7a4b0b41e43900bfb,False,,scf_75c7a4b0b41e43900bfb
par_5020280760299d4a1029,c1ccc(-c2cc[nH]n2)cc1,scf_af391b84992e040d0a9d,False,,scf_af391b84992e040d0a9d
par_5028f0689f4beb241edd,O=C1c2ccccc2C(=O)c2ccccc21,scf_f0c6b09cfc7aa95a3893,False,,scf_f0c6b09cfc7aa95a3893
par_502bd23f3ce8c835b131,O=C1CCCN1,scf_fb7798f75f8e7a9de3c9,False,,scf_fb7798f75f8e7a9de3c9
par_503372df2622b0e7a287,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_504b6980b18bc1511b99,c1ccc2c(c1)Nc1ccccc1O2,scf_504b6980b18bc1511b99,False,,scf_504b6980b18bc1511b99
par_504c9bea837379d41790,O=C(CN=Nc1ccccc1)Nc1ccccc1,scf_060a10166db1b6dc55ef,False,,scf_060a10166db1b6dc55ef
par_5066d3f93e7e1928acc7,c1cncc([C@@H]2CCCN2)c1,scf_689eda40edf725ffff83,False,,scf_689eda40edf725ffff83
par_506d5e39e12ab0e730ab,,,True,acy_5ccd6cb836a22fe34d44,acy_5ccd6cb836a22fe34d44
par_508641f26506c3232faa,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_508efc98f71067607ab5,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_50c46df7dd427a73d3a3,c1ncnc(NC2CC2)n1,scf_7b7d60bbfc49845bb5f5,False,,scf_7b7d60bbfc49845bb5f5
par_50cdd1cf290262501648,,,True,acy_2693762a9abfd38fa94b,acy_2693762a9abfd38fa94b
par_50d2c89aa143ded1cd32,c1ccc2c(c1)Sc1ccccc1N2CCC1CCCCN1,scf_577c9abff832bb54b4cf,False,,scf_577c9abff832bb54b4cf
par_50e096e6b61704d99b90,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_50ea4fa508fd27b1e621,,,True,acy_4a859606e0321ed0c65f,acy_4a859606e0321ed0c65f
par_50fac6caa2b2a7c5ea16,C1=CC(c2ccccc2)C=CN1.c1ccccc1,scf_b97b7118c1184053b363,False,,scf_b97b7118c1184053b363
par_51036435c6db0252ed55,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_51065c9da898e458ee9d,,,True,acy_91a052a5bbb87ea71741,acy_91a052a5bbb87ea71741
par_510696aec30885ca4c56,,,True,acy_8ed2f4ef3614b1040f86,acy_8ed2f4ef3614b1040f86
par_5114d7cc079c13363cb9,c1ccccc1.c1ccccc1,scf_41f17138a91b62ee11b2,False,,scf_41f17138a91b62ee11b2
par_5123a3d900b1ac1a83ae,O=C(Nc1ccccc1)C1=COCCS1(=O)=O,scf_1cb46a184cfcee5b532b,False,,scf_1cb46a184cfcee5b532b
par_512a669efe864a8271d2,,,True,acy_398c6239fa1cf1b6419f,acy_398c6239fa1cf1b6419f
par_5135714d79b29c11bcbb,C1=CCCC=C1,scf_3b1dd4020ec1fa70a57a,False,,scf_3b1dd4020ec1fa70a57a
par_513ee91a5093dab14981,,,True,acy_3e0ea233cde1b6a6b050,acy_3e0ea233cde1b6a6b050
par_5149ff1a4c2439f6cce2,O=S(=O)(c1ccccc1)c1ccccc1,scf_a08298a168b69ca6ba77,False,,scf_a08298a168b69ca6ba77
par_5156cc64ad912a74bb8b,,,True,acy_260a76039a1533354287,acy_260a76039a1533354287
par_51578d56c6d1441c2301,C(CCCNC1CCNCC1)CCNC1CCNCC1,scf_1ede9fd868541c116cd6,False,,scf_1ede9fd868541c116cd6
par_5160c5ae7cc96466dc58,c1ccc(CNc2ccc([C+](c3ccccc3)c3ccc(NCc4ccccc4)cc3)cc2)cc1,scf_27bf039ffc3dce58b4ea,False,,scf_27bf039ffc3dce58b4ea
par_5179db6f1f4839cc8a7a,,,True,acy_69e4102116373480130d,acy_69e4102116373480130d
par_517b190780457cdb4b1e,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_51a13d1b35ce84294faf,O=c1cc[nH]c2cc(N3CCNCC3)ccc12,scf_72b6dbe132ea8f343f85,False,,scf_72b6dbe132ea8f343f85
par_51a4f137b72f772873e9,,,True,acy_f2097066b862c21a1d5a,acy_f2097066b862c21a1d5a
par_51b9beddc07e4ef69813,O=C1C=C2CC[C@@H]3C(=C2CC1)C=CC1CCC[C@H]13,scf_6af39abff5228e3ef988,False,,scf_6af39abff5228e3ef988
par_51bf5ccf319bff94778a,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_51c69eb6e3cd12cd4cc4,,,True,acy_f9c8c9cada0b592d998e,acy_f9c8c9cada0b592d998e
par_51cad4f58d0f13143084,,,True,acy_e9dd7d5dddf5faee75eb,acy_e9dd7d5dddf5faee75eb
par_51cda1462dff8bb38de9,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_51d3375201d238fb4982,,,True,acy_69c13bb4aea3eaa7b9fc,acy_69c13bb4aea3eaa7b9fc
par_51dd48ad3fe2271f84d4,,,True,acy_84e24336daf0130a8626,acy_84e24336daf0130a8626
par_51e3153bb8705ac2171d,,,True,acy_327f537d626b04458ca6,acy_327f537d626b04458ca6
par_51e47f0e8a62eb2270ac,,,True,acy_cfcc0afd0ba8d56cc2d9,acy_cfcc0afd0ba8d56cc2d9
par_51f6249f44c20ae88e77,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_51f98f609034225c54a2,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_51fde334674d16785b84,,,True,acy_2de8e4eac73b682a1e06,acy_2de8e4eac73b682a1e06
par_520d5731755e615e7679,c1ccc(-c2ccccc2)cc1,scf_27dacb226b18e24b40e3,False,,scf_27dacb226b18e24b40e3
par_5219c568bbfa88218054,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_522c82d31cb630645b06,,,True,acy_8c4841e1342c12a8c967,acy_8c4841e1342c12a8c967
par_5232cbd92314dce43a1f,,,True,acy_d4d85b671cc5f8591a7f,acy_d4d85b671cc5f8591a7f
par_523374ef92ceccae57d6,,,True,acy_59a997f9fd819bd6db82,acy_59a997f9fd819bd6db82
par_524d12ecf06875ac03b6,,,True,acy_f4512bff978fcbe6a2d9,acy_f4512bff978fcbe6a2d9
par_525216dee56e0b488f98,,,True,acy_92853978760511ea4212,acy_92853978760511ea4212
par_525992e88c4b16049543,c1ccccc1.c1ccccc1,scf_41f17138a91b62ee11b2,False,,scf_41f17138a91b62ee11b2
par_525c3e6cf97ebfc66bdb,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_526293f13d0ecce804cd,,,True,acy_d1e95ee0450b739e8186,acy_d1e95ee0450b739e8186
par_52738f4366b3808e328a,c1ccc(N=Nc2cccnc2)cc1,scf_962fa6b09fa76c69bc27,False,,scf_962fa6b09fa76c69bc27
par_528a04f92a7c39d1d7b4,,,True,acy_b15beb8007700458ceb3,acy_b15beb8007700458ceb3
par_529f515cd000ae9fea60,c1ccc(Cc2cc(Cc3ccccc3)cc(-n3nc4ccccc4n3)c2)cc1,scf_d984e03ae84b99d2f231,False,,scf_d984e03ae84b99d2f231
par_52a0c1ad3099bb9b142d,,,True,acy_1261f03da8fc89890c4f,acy_1261f03da8fc89890c4f
par_52a24e2034e1f152e84a,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_52a49c20e0f4bcf4d608,C1CO1,scf_59b1a7b29b6a5f8bc1b8,False,,scf_59b1a7b29b6a5f8bc1b8
par_52a5ecee39d93b5bfeb1,,,True,acy_8ba1359a905dabcd3f36,acy_8ba1359a905dabcd3f36
par_52a75ffda842da3696da,c1ncncn1,scf_89055dbbabf38236f98e,False,,scf_89055dbbabf38236f98e
par_52a829f9652ba4925dac,,,True,acy_ebca1cf57412ec58f38f,acy_ebca1cf57412ec58f38f
par_52ced25c04379fe5b856,,,True,acy_dc3c5eb921aa26eb7e07,acy_dc3c5eb921aa26eb7e07
par_52d4251c2c44cae1cc78,,,True,acy_6280e5c10189dcb7a2ca,acy_6280e5c10189dcb7a2ca
par_52dc83f5de3712a23215,,,True,acy_62ed60e44b8004c7f4cd,acy_62ed60e44b8004c7f4cd
par_52ec0d3cdb883ab3a6e1,,,True,acy_2abf59a57193e5bacb72,acy_2abf59a57193e5bacb72
par_52efc7a5fff94e449efe,C1=CC2CC(C1)C2,scf_31b289e8d4b149314e62,False,,scf_31b289e8d4b149314e62
par_52f3a64fe32cc5c4c7c4,O=C1/C(=N/Nc2cccc(Nc3ncncn3)c2)C=Cc2ccc(N=Nc3cccc(Nc4ncncn4)c3)cc21,scf_df583913c1b7c20b2862,False,,scf_df583913c1b7c20b2862
par_5304a98bc8a89706edd2,C1CCCCC1,scf_a21c4f64dcc59dd2ede8,False,,scf_a21c4f64dcc59dd2ede8
par_531df2691bcb9c717e82,,,True,acy_d63147e92fb8bd0ef279,acy_d63147e92fb8bd0ef279
par_5337ee39e60ca3a344aa,,,True,acy_02d3c252cb9b05c81215,acy_02d3c252cb9b05c81215
par_5338689979c00f971820,,,True,acy_b6ae8327d8bb514896f2,acy_b6ae8327d8bb514896f2
par_533ccb6bbf3042b79a6f,,,True,acy_7e5dacdc488e961751cd,acy_7e5dacdc488e961751cd
par_533fd56ec3eadbbe9c54,c1ccc2ncccc2c1,scf_a8daf8c5800683abd84e,False,,scf_a8daf8c5800683abd84e
par_5353ccc8fd2676f1f884,O=S(=O)([N-]c1ncccn1)c1ccccc1,scf_7ee780a88a8b3c7271e5,False,,scf_7ee780a88a8b3c7271e5
par_5353d03c8d9b574d97b0,[N+]=C1C=Cc2ccccc2C1=O,scf_0a89b19dcdef40aec9f0,False,,scf_0a89b19dcdef40aec9f0
par_53706f096850cf94358f,,,True,acy_8bb2135f6c278c2e3c68,acy_8bb2135f6c278c2e3c68
par_537abb586e2e1de429f4,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_537da46e3f97094d9539,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_53888f3041f1bd00e994,,,True,acy_75cc5e32ee4b4ca0f63f,acy_75cc5e32ee4b4ca0f63f
par_53908ace683f97831c91,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_5390974b481a2c7a0a65,O=C1C(c2ccccc2)N=CN1Nc1ccccc1,scf_2f22e500e0dfe8a05f93,False,,scf_2f22e500e0dfe8a05f93
par_5393fb638b16b954d655,C1CCC2CCCCC2C1,scf_716e53b4a2f4edbcf651,False,,scf_716e53b4a2f4edbcf651
par_539b01a854cc8642fe0e,,,True,acy_21c3fe3e56bb11343828,acy_21c3fe3e56bb11343828
par_539cbdc1843c13c27491,,,True,acy_c9405354815317989184,acy_c9405354815317989184
par_53a8199aaee4e126e651,O=C1CCN(c2ccccc2)N1,scf_53a8199aaee4e126e651,False,,scf_53a8199aaee4e126e651
par_53b2af5aa04d893f57d9,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_53b33481e3f752068854,,,True,acy_d3dd75b4c185897fd28f,acy_d3dd75b4c185897fd28f
par_53b5b2411b4bfe41e435,C1COCCO1,scf_53b5b2411b4bfe41e435,False,,scf_53b5b2411b4bfe41e435
par_53c3af7e6a3e6e8e1fe7,c1ccc2ccccc2c1,scf_a896d495b04a450b732a,False,,scf_a896d495b04a450b732a
par_53d39850033c6162d07e,,,True,acy_b662a6ab0fbb9ea5d79b,acy_b662a6ab0fbb9ea5d79b
par_53e6530e282b2825ae48,c1ccc2ccccc2c1,scf_a896d495b04a450b732a,False,,scf_a896d495b04a450b732a
par_53e8ff4ef0f47b265def,,,True,acy_4f1b1fc53e903656e03a,acy_4f1b1fc53e903656e03a
par_53edcb02fd1cd5c2fb64,O=c1c2ccc3c(=O)n4c5ccccc5nc4c4ccc(c2c34)c2nc3ccccc3n12,scf_53edcb02fd1cd5c2fb64,False,,scf_53edcb02fd1cd5c2fb64
par_5407030f52d851644e50,,,True,acy_5b7ae9fa75ea23aaff14,acy_5b7ae9fa75ea23aaff14
par_540cc0181e112b383323,,,True,acy_22279ffc4439fdf89f96,acy_22279ffc4439fdf89f96
par_540cd6c9ca9391835931,C1CO1,scf_59b1a7b29b6a5f8bc1b8,False,,scf_59b1a7b29b6a5f8bc1b8
par_542435a83efddb3fcf50,,,True,acy_9b774940c45711c8cc15,acy_9b774940c45711c8cc15
par_5436efd2c32d3c39b2a7,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_543888595f9b277a2f71,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_543c1283edfe4fc3d995,,,True,acy_d0377bc4ca6c23b15a30,acy_d0377bc4ca6c23b15a30
par_5460dc47d765f619ec4c,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_546a0d8b05cdf1e59f79,,,True,acy_e9143b003dee254a3510,acy_e9143b003dee254a3510
par_5474eb5d700e4698de93,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_547aced3684dd2fd55e2,O=S(=O)(Nc1ccccc1)c1nc2ccncn2n1,scf_349fd10924514312b0d6,False,,scf_349fd10924514312b0d6
par_548e6218adfebb3f5bb0,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_54925a876cc7aa27e10e,c1ccncc1,scf_75c7a4b0b41e43900bfb,False,,scf_75c7a4b0b41e43900bfb
par_54af572f4ab14f31b1c6,,,True,acy_9ee90eee1fb11fbaf71f,acy_9ee90eee1fb11fbaf71f
par_54cea06ed06976e72f74,,,True,acy_6dc158e2e65eb0a253a0,acy_6dc158e2e65eb0a253a0
par_54d9953b43844e0a6263,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_54daaaf72fdf038f8a2f,,,True,acy_bdf839ce3641d83c05c2,acy_bdf839ce3641d83c05c2
par_54e05f3513745700df6e,,,True,acy_7fdd2664d01ab4b30430,acy_7fdd2664d01ab4b30430
par_55034b9dfd025da9ba75,O=C1C=C([C@H]2CCC3C2CC[C@@H]2C4CC[C@H](O[C@H]5CC[C@H](O[C@H]6CC[C@H](O[C@H]7CCCCO7)CO6)CO5)C[C@H]4CC[C@@H]32)CO1,scf_1247b1896014338edf5f,False,,scf_1247b1896014338edf5f
par_550d86d0f9df6805a4bf,C1CCOC1,scf_92623ccd36bc322bf260,False,,scf_92623ccd36bc322bf260
par_5513642441af6e074f1e,c1ccc(N=Nc2ccc(N=Nc3ccccc3)c3ccccc23)cc1,scf_a70e4c74ae98849c3855,False,,scf_a70e4c74ae98849c3855
par_5544059adfc2c0744201,O=c1ccocc1,scf_403a29d7f17251eec974,False,,scf_403a29d7f17251eec974
par_5549c0cf909db90386e7,,,True,acy_465d7c426c437bb17370,acy_465d7c426c437bb17370
par_5556f2c81e9d2a41480c,,,True,acy_4f3fe0083afcad0b957e,acy_4f3fe0083afcad0b957e
par_556abb73fc17ca0dab26,c1ccc2ncccc2c1,scf_a8daf8c5800683abd84e,False,,scf_a8daf8c5800683abd84e
par_556d804a9a54ad499a63,C1CC2[C@H]3CC[C@H](C3)[C@H]2C1,scf_d0e75b75164b64571c9b,False,,scf_d0e75b75164b64571c9b
par_556fecf3ad5ba7a43bee,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_5577c0ce957a1856b899,C1O[C@H]2COC[C@H]2O1,scf_e885d5fcfb9245c6e918,False,,scf_e885d5fcfb9245c6e918
par_557805be663df5a88e04,O=c1[nH]sc2c1CCC2,scf_dd5e0985d5a625bf453c,False,,scf_dd5e0985d5a625bf453c
par_55809a17d60b96a0c887,O=C(c1ccccc1)c1ccc(C(=O)c2ccccc2)cc1,scf_84e2f77a1ae72d2f9338,False,,scf_84e2f77a1ae72d2f9338
par_55854561d1b9002da2a1,,,True,acy_dbdae54709b60499859f,acy_dbdae54709b60499859f
par_558da0ec1cced9180160,,,True,acy_79405728980a8c1a060c,acy_79405728980a8c1a060c
par_55942e8487a01cf2070f,,,True,acy_72507fc10dde6f623436,acy_72507fc10dde6f623436
par_559acbfffd239220c314,,,True,acy_c606d20e6449ca80bab8,acy_c606d20e6449ca80bab8
par_55a2d6ea5f21bc47e930,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_55a4314167090854ed08,c1ccc2[nH+]nc(-n3ccnc3)nc2c1,scf_26165ceac4471d1fabf5,False,,scf_26165ceac4471d1fabf5
par_55a550b608c5667a13c0,O1[SiH2]O[SiH2]O[SiH2]O[SiH2]1,scf_5559912ed1bc2b7e1567,False,,scf_5559912ed1bc2b7e1567
par_55bb41fd6c8eb5740efe,,,True,acy_a5d1b1d4caf5d77ab7ef,acy_a5d1b1d4caf5d77ab7ef
par_55be8531a4c77e10ae25,c1ccc2c(c1)CC[C@@H]1[C@@H]2CCC2CCC[C@H]21,scf_011186ef72b148f58ac6,False,,scf_011186ef72b148f58ac6
par_55f6bacd520ccf183e85,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_55fa4f46a8c50d54211e,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_55fea472d5725b5f34f8,O=S1(=O)C=CS(=O)(=O)CC1,scf_92776ef1ec2d3bdcef1d,False,,scf_92776ef1ec2d3bdcef1d
par_5614ffeec52d01e794fe,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_561ae6b24aa2eebe1c8e,C1CCNCC1,scf_daa04a326d407f1003f7,False,,scf_daa04a326d407f1003f7
par_5620d53fca3262ead871,O=C(Nc1ccccc1)c1ccc2ccccc2c1,scf_0aa8beecae37d3094ea7,False,,scf_0aa8beecae37d3094ea7
par_562e74d674bc8d4d44db,,,True,acy_7efdff33012b0f69da79,acy_7efdff33012b0f69da79
par_563af829736492a1114f,,,True,acy_3280a17a8d48ec6a2c9d,acy_3280a17a8d48ec6a2c9d
par_565714cc435bd1f2a5f4,C1CCCCC1,scf_a21c4f64dcc59dd2ede8,False,,scf_a21c4f64dcc59dd2ede8
par_565876481e3e93963435,c1ccc2scnc2c1,scf_5a0630b242bf5e7865cb,False,,scf_5a0630b242bf5e7865cb
par_565f1716af4cf89e2a91,c1cc[n+](Cc2cncnc2)cc1,scf_3e0b100142f2d272b2a7,False,,scf_3e0b100142f2d272b2a7
par_566d97f680a64b0db9dc,O=C1C[C@H]2SCC=CN12,scf_c371b3501ca25206de44,False,,scf_c371b3501ca25206de44
par_567811b65bb1b5dd8977,c1ccc2[nH]cnc2c1,scf_567811b65bb1b5dd8977,False,,scf_567811b65bb1b5dd8977
par_5680ed306fb9e1fa80d2,,,True,acy_19b614a10df8f493d701,acy_19b614a10df8f493d701
par_568969b7f1244f8e2267,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_5689ff2b6e03e949d179,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_568ea00fb36a7cdffbc1,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_569f88a53a37fd42e09e,,,True,acy_b2b2ef723e3f61e76dc9,acy_b2b2ef723e3f61e76dc9
par_569fd43578ea97437acb,O=C1c2ccccc2C(=O)c2c(Nc3ccccc3)cccc21,scf_67e62ad7cc6ca1d7287e,False,,scf_67e62ad7cc6ca1d7287e
par_56a53c89238aec56996f,,,True,acy_8ba0235a85e1f19a67e1,acy_8ba0235a85e1f19a67e1
par_56ab8603de7661d1ce71,c1ccc2c(c1)CCc1ccccc1-2,scf_56ab8603de7661d1ce71,False,,scf_56ab8603de7661d1ce71
par_56b4de996c3fc499cc7f,O=C(Cc1ccccc1)OCc1cccc(Oc2ccccc2)c1,scf_d5a184cd42d31e589119,False,,scf_d5a184cd42d31e589119
par_56bffd7fd62cd39fafd0,,,True,acy_fec9913fb9cf2745483d,acy_fec9913fb9cf2745483d
par_56d1dbf42607ad7b2013,,,True,acy_b84891e289fc3b69dd46,acy_b84891e289fc3b69dd46
par_56d21da26dd5ec12282f,,,True,acy_42fad99340318e7863d8,acy_42fad99340318e7863d8
par_56d672de3bb2a3140c64,,,True,acy_6babd26681ec51b5a1fa,acy_6babd26681ec51b5a1fa
par_56db7ee1ad267dc79d19,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_56de9fefcf1645df78a3,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_56df4ca0ab19532672ed,C1CC1,scf_3b139ddd2a925eb70d94,False,,scf_3b139ddd2a925eb70d94
par_56e93df2e7e75a832670,C(=Nc1ccccc1)NC=Nc1ccccc1,scf_5ea457a4978f3647ac4e,False,,scf_5ea457a4978f3647ac4e
par_56f55497748bacaf04af,c1ccc(OC2CCCCC2)cc1,scf_e99f970857c7c0d7f333,False,,scf_e99f970857c7c0d7f333
par_56fa57823b55e5dd3305,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_56fb15888b297e288321,,,True,acy_f218034221c95bea5cc1,acy_f218034221c95bea5cc1
par_5703fe959330933a3718,O=C(Nc1ccccc1)c1ccc(OCCCCc2ccccc2)cc1,scf_3589eaf856f1ed551a0a,False,,scf_3589eaf856f1ed551a0a
par_5704945d44184a81a968,,,True,acy_b4b895d2f3a53319c325,acy_b4b895d2f3a53319c325
par_57059bb82696c87cb018,c1ccc(OCn2cncn2)cc1,scf_f6ca3f1bd9f09e2eac18,False,,scf_f6ca3f1bd9f09e2eac18
par_5706f0cf483ce49531ed,,,True,acy_41b240397ce8bfd62dff,acy_41b240397ce8bfd62dff
par_570e8560cd841137270d,,,True,acy_39f776b986f88b5922d0,acy_39f776b986f88b5922d0
